Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,Method Description,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude
4/11/2019,AQS,21100004,3,5.1,ug/m3 LC,28,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
4/12/2019,AQS,21100004,3,6.4,ug/m3 LC,36,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
4/13/2019,AQS,21100004,3,5.9,ug/m3 LC,33,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
4/14/2019,AQS,21100004,3,6.1,ug/m3 LC,34,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
4/15/2019,AQS,21100004,3,4.2,ug/m3 LC,23,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
4/16/2019,AQS,21100004,3,3.4,ug/m3 LC,19,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
4/17/2019,AQS,21100004,3,4.1,ug/m3 LC,23,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
4/18/2019,AQS,21100004,3,3.5,ug/m3 LC,19,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
4/19/2019,AQS,21100004,3,3.8,ug/m3 LC,21,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
4/20/2019,AQS,21100004,3,4.7,ug/m3 LC,26,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
4/21/2019,AQS,21100004,3,3.9,ug/m3 LC,22,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
4/22/2019,AQS,21100004,3,4.4,ug/m3 LC,24,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
4/23/2019,AQS,21100004,3,4.3,ug/m3 LC,24,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
4/24/2019,AQS,21100004,3,4.3,ug/m3 LC,24,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
4/25/2019,AQS,21100004,3,5.5,ug/m3 LC,31,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
4/26/2019,AQS,21100004,3,3.9,ug/m3 LC,22,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
4/27/2019,AQS,21100004,3,9.8,ug/m3 LC,52,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
4/28/2019,AQS,21100004,3,7.2,ug/m3 LC,40,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
4/29/2019,AQS,21100004,3,4.9,ug/m3 LC,27,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
4/30/2019,AQS,21100004,3,5.5,ug/m3 LC,31,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
5/1/2019,AQS,21100004,3,7.4,ug/m3 LC,41,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
5/2/2019,AQS,21100004,3,3.6,ug/m3 LC,20,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
5/3/2019,AQS,21100004,3,2.5,ug/m3 LC,14,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
5/4/2019,AQS,21100004,3,6,ug/m3 LC,33,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
5/5/2019,AQS,21100004,3,4.1,ug/m3 LC,23,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
5/6/2019,AQS,21100004,3,3,ug/m3 LC,17,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
5/7/2019,AQS,21100004,3,3.5,ug/m3 LC,19,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
5/8/2019,AQS,21100004,3,3.1,ug/m3 LC,17,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
5/9/2019,AQS,21100004,3,2.7,ug/m3 LC,15,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
5/10/2019,AQS,21100004,3,5.6,ug/m3 LC,31,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
5/11/2019,AQS,21100004,3,4.7,ug/m3 LC,26,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
5/12/2019,AQS,21100004,3,4.1,ug/m3 LC,23,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
5/18/2019,AQS,21100004,3,5.1,ug/m3 LC,28,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
5/19/2019,AQS,21100004,3,5.7,ug/m3 LC,32,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
5/20/2019,AQS,21100004,3,5.9,ug/m3 LC,33,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
5/21/2019,AQS,21100004,3,5.7,ug/m3 LC,32,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
5/22/2019,AQS,21100004,3,5.1,ug/m3 LC,28,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
5/23/2019,AQS,21100004,3,3.6,ug/m3 LC,20,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
5/24/2019,AQS,21100004,3,2.7,ug/m3 LC,15,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
5/25/2019,AQS,21100004,3,6.5,ug/m3 LC,36,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
5/26/2019,AQS,21100004,3,11.8,ug/m3 LC,56,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
5/27/2019,AQS,21100004,3,10,ug/m3 LC,53,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
5/28/2019,AQS,21100004,3,3.8,ug/m3 LC,21,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
5/29/2019,AQS,21100004,3,2,ug/m3 LC,11,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
5/30/2019,AQS,21100004,3,5,ug/m3 LC,28,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
5/31/2019,AQS,21100004,3,3.1,ug/m3 LC,17,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
6/1/2019,AQS,21100004,3,2.6,ug/m3 LC,14,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
6/2/2019,AQS,21100004,3,1.4,ug/m3 LC,8,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
6/3/2019,AQS,21100004,3,2.4,ug/m3 LC,13,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
6/4/2019,AQS,21100004,3,1.5,ug/m3 LC,8,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
6/5/2019,AQS,21100004,3,0.4,ug/m3 LC,2,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
6/6/2019,AQS,21100004,3,2.2,ug/m3 LC,12,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
6/7/2019,AQS,21100004,3,3.5,ug/m3 LC,19,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
6/8/2019,AQS,21100004,3,3,ug/m3 LC,17,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
6/9/2019,AQS,21100004,3,2.1,ug/m3 LC,12,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
6/10/2019,AQS,21100004,3,1.7,ug/m3 LC,9,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
6/11/2019,AQS,21100004,3,0.2,ug/m3 LC,1,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
6/12/2019,AQS,21100004,3,0.5,ug/m3 LC,3,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
6/13/2019,AQS,21100004,3,1.2,ug/m3 LC,7,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
6/14/2019,AQS,21100004,3,4.8,ug/m3 LC,27,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
6/15/2019,AQS,21100004,3,3,ug/m3 LC,17,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
6/16/2019,AQS,21100004,3,1.2,ug/m3 LC,7,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
6/17/2019,AQS,21100004,3,1,ug/m3 LC,6,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
6/18/2019,AQS,21100004,3,1,ug/m3 LC,6,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
6/19/2019,AQS,21100004,3,1,ug/m3 LC,6,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
6/20/2019,AQS,21100004,3,3.3,ug/m3 LC,18,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
6/21/2019,AQS,21100004,3,4.9,ug/m3 LC,27,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
6/22/2019,AQS,21100004,3,2.5,ug/m3 LC,14,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
6/23/2019,AQS,21100004,3,1,ug/m3 LC,6,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
6/24/2019,AQS,21100004,3,3.1,ug/m3 LC,17,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
6/25/2019,AQS,21100004,3,4,ug/m3 LC,22,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
6/26/2019,AQS,21100004,3,6.8,ug/m3 LC,38,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
6/27/2019,AQS,21100004,3,17.7,ug/m3 LC,67,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
6/28/2019,AQS,21100004,3,7.1,ug/m3 LC,39,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
6/29/2019,AQS,21100004,3,14.2,ug/m3 LC,61,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
6/30/2019,AQS,21100004,3,14.3,ug/m3 LC,61,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
7/1/2019,AQS,21100004,3,18.7,ug/m3 LC,69,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
7/2/2019,AQS,21100004,3,25,ug/m3 LC,81,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
7/3/2019,AQS,21100004,3,14,ug/m3 LC,60,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
7/4/2019,AQS,21100004,3,21.1,ug/m3 LC,73,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
7/5/2019,AQS,21100004,3,28.2,ug/m3 LC,87,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
7/6/2019,AQS,21100004,3,41,ug/m3 LC,115,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
7/7/2019,AQS,21100004,3,53.2,ug/m3 LC,145,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
7/8/2019,AQS,21100004,3,38.2,ug/m3 LC,108,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
7/9/2019,AQS,21100004,3,20.5,ug/m3 LC,72,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
7/10/2019,AQS,21100004,3,22.2,ug/m3 LC,75,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
7/11/2019,AQS,21100004,3,16.5,ug/m3 LC,65,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
7/12/2019,AQS,21100004,3,5.3,ug/m3 LC,29,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
7/13/2019,AQS,21100004,3,3.7,ug/m3 LC,21,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
7/14/2019,AQS,21100004,3,5.8,ug/m3 LC,32,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
7/15/2019,AQS,21100004,3,5,ug/m3 LC,28,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
7/16/2019,AQS,21100004,3,0.8,ug/m3 LC,4,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
7/17/2019,AQS,21100004,3,2.2,ug/m3 LC,12,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
7/18/2019,AQS,21100004,3,2.9,ug/m3 LC,16,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
7/19/2019,AQS,21100004,3,1.4,ug/m3 LC,8,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
7/20/2019,AQS,21100004,3,1.5,ug/m3 LC,8,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
7/21/2019,AQS,21100004,3,2.9,ug/m3 LC,16,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
7/22/2019,AQS,21100004,3,5.7,ug/m3 LC,32,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
7/23/2019,AQS,21100004,3,5.6,ug/m3 LC,31,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
7/24/2019,AQS,21100004,3,2.5,ug/m3 LC,14,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
7/25/2019,AQS,21100004,3,2.2,ug/m3 LC,12,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
7/26/2019,AQS,21100004,3,1,ug/m3 LC,6,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
7/27/2019,AQS,21100004,3,1.3,ug/m3 LC,7,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
7/28/2019,AQS,21100004,3,2.5,ug/m3 LC,14,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
7/29/2019,AQS,21100004,3,2.8,ug/m3 LC,16,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
7/30/2019,AQS,21100004,3,2.7,ug/m3 LC,15,Floyd Dryden Middle School,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,27940,"Juneau, AK",2,Alaska,110,Juneau,58.38849712,-134.5672365
